tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	BO099	0.0	1.565	1.565	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ragazzi buongiorno,	ragazzi buongiorno,	ragazzi buongiorno
1	BO099	3.806	5.307	1.501	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	buongiorno, buongiorno,	buongiorno, buongiorno,	buongiorno buongiorno
2	BO099	7.071	9.31	2.239	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	allora, intanto una	allora, intanto una	allora intanto una
3	BO099	9.484	10.66	1.176	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	una una:	una una:	una una
4	BO099	11.405	12.548	1.143	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	un chiarimento	un chiarimento	un chiarimento
5	BO099	12.981	15.606	2.625	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	ieri una vostra collega di studi,	ieri una vostra collega di studi,	ieri una vostra collega di studi
6	BO099	15.629	18.42	2.791	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	compagna di studi, m' ha chie~ m' ha fatto una domanda	compagna di studi, m' ha chie~ m' ha fatto una domanda	compagna di studi m' ha chie~ m' ha fatto una domanda
7	BO099	18.67	20.006	1.336	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	che probabilmente	che probabilmente	che probabilmente
8	BO099	21.162	21.895	0.733	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::h	e::h	eh
9	BO099	22.206	24.07	1.864	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	e::h suscita dubbi anche in vo:i	e::h suscita dubbi anche in vo:i	eh suscita dubbi anche in voi
10	BO099	24.255	25.215	0.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e cioè	e cioè	e cioè
11	BO099	25.866	28.153	2.287	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	l::a all' inizio delle delle scene	l::a all' inizio delle delle scene	la all' inizio delle delle scene
12	BO099	28.61	30.443	1.833	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	l' indicazione di detti.	l' indicazione di detti.	l' indicazione di detti
13	BO099	32.593	33.641	1.048	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	sapete cos' è?	sapete cos' è?	sapete cos' è
14	???	34.408	36.103	1.695	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	xxx[xxx]	xxx[xxx]	x
15	BO099	35.255	37.73	2.475	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	[ecco no per]ché mi ha chie~ ma chi è detti?	[ecco no per]ché mi ha chie~ ma chi è detti?	ecco no perché mi ha chie~ ma chi è detti
16	BO099	38.332	41.52	3.188	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	10	e: ((ride)) detti non è una persona ma sono i persona~	e: {ride} detti non è una persona ma sono i persona~	e {ride} detti non è una persona ma sono i persona~
17	BO099	41.695	45.067	3.372	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	e::h vi ricordate che >avevo detto< che ogni volta che si cambia scena	e::h vi ricordate che >avevo detto< che ogni volta che si cambia scena	eh vi ricordate che avevo detto che ogni volta che si cambia scena
18	BO099	45.251	48.723	3.472	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	c' è eh si cambia scena perché c' è u~ uscita=o l' ingresso di un:	c' è eh si cambia scena perché c' è u~ uscita=o l' ingresso di un:	c' è eh si cambia scena perché c' è u~ uscita o l' ingresso di un
19	BO099	48.957	50.591	1.634	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	di uno o più personaggi,	di uno o più personaggi,	di uno o più personaggi
20	BO099	50.801	53.943	3.142	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	quindi quando per esempio all' attacco della nostra	quindi quando per esempio all' attacco della nostra	quindi quando per esempio all' attacco della nostra
21	BO099	54.113	55.951	1.838	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	e::h l' uomo, la bestia e la virtù	e::h l' uomo, la bestia e la virtù	eh l' uomo la bestia e la virtù
22	BO099	56.433	58.987	2.554	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	nella prima scena c' è il rosario e il signor totò,	nella prima scena c' è il rosario e il signor totò,	nella prima scena c' è il rosario e il signor totò
23	BO099	59.022	61.409	2.387	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	nella seconda c' è paolino e detti,	nella seconda c' è paolino e detti,	nella seconda c' è paolino e detti
24	BO099	61.523	63.858	2.335	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	cioè gli stessi due della scena uno.	cioè gli stessi due della scena uno.	cioè gli stessi due della scena uno
25	BO099	64.01	64.561	0.551	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh?	mh?	mh
26	BO099	64.826	68.021	3.195	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	mi raccomando non è il nome di un personaggio misterioso che poi	mi raccomando non è il nome di un personaggio misterioso che poi	mi raccomando non è il nome di un personaggio misterioso che poi
27	BO099	68.04	69.56	1.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[non non parla ma:i]	[non non parla ma:i]	non non parla mai
28	???	68.043	69.564	1.521	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	[xxxx]	[xxxx]	x
29	BO099	69.675	70.898	1.223	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
30	???	70.252	71.496	1.244	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	è sempre ovunque	è sempre ovunque	è sempre ovunque
31	BO099	71.501	74.916	3.415	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	che è dovunque in tutte le commedie di tutti gli autori del mondo	che è dovunque in tutte le commedie di tutti gli autori del mondo	che è dovunque in tutte le commedie di tutti gli autori del mondo
32	BO099	74.941	75.806	0.865	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	così va bene.	così va bene.	così va bene
33	BO099	76.69	78.507	1.817	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	allora eravamo rimasti alla	allora eravamo rimasti alla	allora eravamo rimasti alla
34	BO099	79.018	82.218	3.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	osservazione che in questo testo non c' è un osser~	osservazione che in questo testo non c' è un osser~	osservazione che in questo testo non c' è un osser~
35	BO099	82.341	83.405	1.064	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	una intenzione	una intenzione	una intenzione
36	BO099	83.515	85.956	2.441	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	blasfema da parte di pirandello,	blasfema da parte di pirandello,	blasfema da parte di pirandello
