tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	TO069	1.82	4.53	2.71	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	dunque oggi iniziamo a entrare in medias res	dunque oggi iniziamo a entrare in medias res	dunque oggi iniziamo a entrare in medias res
1	TO069	4.57	7.34	2.77	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	>diciamo< entriamo negli argomenti più specifici.	>diciamo< entriamo negli argomenti più specifici.	diciamo entriamo negli argomenti più specifici
2	TO069	7.43	10.54	3.11	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	ieri abbiamo fatto una panoramica un po' a volo d' uccello,	ieri abbiamo fatto una panoramica un po' a volo d' uccello,	ieri abbiamo fatto una panoramica un po' a volo d' uccello
3	TO069	10.65	15.544	4.894	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	9	abbiamo visto (.) alcuni dei caratteri fondanti dell' età moderna,	abbiamo visto {P} alcuni dei caratteri fondanti dell' età moderna,	abbiamo visto {P} alcuni dei caratteri fondanti dell' età moderna
4	TO069	15.672	21.271	5.599	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	10	oggi iniziamo (.) appunto iniziamo dal rinasc~ dall' umanesimo e rinascimento.	oggi iniziamo {P} appunto iniziamo dal rinasc~ dall' umanesimo e rinascimento.	oggi iniziamo {P} appunto iniziamo dal rinasc~ dall' umanesimo e rinascimento
5	TO069	21.308	29.499	8.191	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	16	e già questo inizio, ci rivela come il discorso sulle periodizzazioni sia ancora una volta arbitrario.	e già questo inizio, ci rivela come il discorso sulle periodizzazioni sia ancora una volta arbitrario.	e già questo inizio ci rivela come il discorso sulle periodizzazioni sia ancora una volta arbitrario
6	TO069	29.8	35.65	5.85	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	10	perché io inizierò, (.) con una citazione, (.) che è del trecento,	perché io inizierò, {P} con una citazione, {P} che è del trecento,	perché io inizierò {P} con una citazione {P} che è del trecento
7	TO069	36.468	42.06	5.592	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	allora se l' età moderna comincia nel millequattrocentonovantadue, c' è un problema.	allora se l' età moderna comincia nel millequattrocentonovantadue, c' è un problema.	allora se l' età moderna comincia nel millequattrocentonovantadue c' è un problema
8	TO069	42.26	48.389	6.129	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	22	come vi ho spiegato l' età moderna non è che comincia nel millequattrocentonovantadue perché a un certo punto arriva dio e dice,	come vi ho spiegato l' età moderna non è che comincia nel millequattrocentonovantadue perché a un certo punto arriva dio e dice,	come vi ho spiegato l' età moderna non è che comincia nel millequattrocentonovantadue perché a un certo punto arriva dio e dice
9	TO069	48.449	50.016	1.567	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	oggi è l' età moderna	oggi è l' età moderna	oggi è l' età moderna
