tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	PKP115	0.65	1.206	0.556	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	buona cena	buona cena	buona cena
1	PKP116	1.685	2.169	0.484	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	grazie	grazie	grazie
2	PKP116	4.658	5.329	0.671	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e po:i?	e po:i?	e poi
3	PKP116	6.717	8.055	1.338	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	mi: fai sapere	mi: fai sapere	mi fai sapere
4	PKP116	8.128	10.39	2.262	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	com'è andata la serata ieri sera	com'è andata la serata ieri sera	com' è andata la serata ieri sera
5	PKP116	10.489	12.588	2.099	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	del compleanno della tua amica ?	del compleanno della tua amica?	del compleanno della tua amica
6	PKP115	12.944	13.358	0.414	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	va ben(e)	va ben(e)	va bene
7	PKP115	13.696	14.09	0.394	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	allora,	allora,	allora
8	PKP115	14.828	16.026	1.198	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	siamo arrivate lì:	siamo arrivate lì:	siamo arrivate lì
9	PKP115	17.717	18.201	0.484	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::h	e::h	eh
10	PKP115	18.274	20.529	2.255	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	in teoria dovevo arrivare in anticipo come sape:vi	in teoria dovevo arrivare in anticipo come sape:vi	in teoria dovevo arrivare in anticipo come sapevi
11	PKP115	21.064	24.049	2.985	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	però alla fine c'erano delle mie amiche che erano arrivate in anticipo anche loro	però alla fine c'erano delle mie amiche che erano arrivate in anticipo anche loro	però alla fine c' erano delle mie amiche che erano arrivate in anticipo anche loro
