tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	PKP135	5.2	6.57	1.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::mh	e::mh	emh
1	PKP007	10.38	12.702	2.322	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	tu non hai mai fatto queste foto quando sei andata in barca,	tu non hai mai fatto queste foto quando sei andata in barca,	tu non hai mai fatto queste foto quando sei andata in barca
2	PKP135	12.961	15.955	2.994	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	4	no ((ride)) direi di no,	no {ride} direi di no,	no {ride} direi di no
3	PKP007	19.95	21.937	1.987	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	o queste foto non l'abbiam mai fatte,	o queste foto non l'abbiam mai fatte,	o queste foto non l' abbiam mai fatte
4	PKP135	22.34	23.21	0.87	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	5	>tu non le vuoi fare,<	>tu non le vuoi fare<,	tu non le vuoi fare
5	PKP135	26.28	28.78	2.5	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	sempre che non ti vuoi far taggare da nessuna parte,	sempre che non ti vuoi far taggare da nessuna parte,	sempre che non ti vuoi far taggare da nessuna parte
6	PKP007	30.125	32.523	2.398	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	9	[beh] hai messo una mia, (.) cosa l'altro giorno	[beh] hai messo una mia, {P} cosa l'altro giorno	beh hai messo una mia {P} cosa l' altro giorno
7	PKP135	30.129	30.557	0.428	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[bello]	[bello]	bello
8	PKP135	32.619	34.067	1.448	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	eh sempre che::	eh sempre che::	eh sempre che
9	???	34.208	35.039	0.831	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	ecco ragazze a voi	ecco ragazze a voi	ecco ragazze a voi
10	PKP135	35.048	35.748	0.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[grazie]	[grazie]	grazie
11	PKP007	35.048	35.748	0.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[grazie]	[grazie]	grazie
12	???	37.64	38.118	0.478	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	(eccola)	(eccola)	eccola
13	PKP135	38.31	39.01	0.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[grazie]	[grazie]	grazie
14	PKP007	38.31	39.02	0.71	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[°grazie°]	[°grazie°]	grazie
15	PKP135	50.32	51.1	0.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	(assaggiamo)	(assaggiamo)	assaggiamo
16	PKP007	51.175	51.684	0.509	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ci sta,	ci sta,	ci sta
