tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	BO096	0.85	4.368	3.518	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	cioè al dubbio non si reagisce con la fiducia cieca da una delle parti	cioè al dubbio non si reagisce con la fiducia cieca da una delle parti	cioè al dubbio non si reagisce con la fiducia cieca da una delle parti
1	BO095	4.368	5.315	0.947	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	assolutamente	assolutamente	assolutamente
2	BO095	13.615	16.231	2.616	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	ci dovrebbe essere riflessione, ci dovrebbe essere indagine	ci dovrebbe essere riflessione, ci dovrebbe essere indagine	ci dovrebbe essere riflessione ci dovrebbe essere indagine
3	BO096	16.357	18.41	2.053	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e neanche col totale scetticismo	e neanche col totale scetticismo	e neanche col totale scetticismo
4	BO095	18.438	19.257	0.819	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	assolutamente	assolutamente	assolutamente
5	BO095	27.127	29.573	2.446	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	però una buona dose non fa male eh di [scetticismo]	però una buona dose non fa male eh di [scetticismo]	però una buona dose non fa male eh di scetticismo
6	BO096	28.978	29.847	0.869	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[assolutame]nte	[assolutame]nte	assolutamente
7	BO096	30.047	34.447	4.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	no lo scetticismo fa (spesso) bene ma quando si esagera non significa più niente	no lo scetticismo fa (spesso) bene ma quando si esagera non significa più niente	no lo scetticismo fa spesso bene ma quando si esagera non significa più niente
8	BO095	35.807	37.105	1.298	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	diventa complottismo	diventa complottismo	diventa complottismo
9	BO096	38.239	41.905	3.671	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	11	tra::: credere a tutto e credere a niente non cambia molto	tra::: credere a tutto e credere a niente non cambia molto	tra credere a tutto e credere a niente non cambia molto
10	BO095	41.905	42.442	0.542	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	2	è vero.	è vero.	è vero
11	BO096	46.784	47.589	0.805	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	con quale criterio?	con quale criterio?	con quale criterio
12	BO096	79.138	80.305	1.167	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	comunque il problema è anche,	comunque il problema è anche,	comunque il problema è anche
13	BO096	80.734	82.978	2.244	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	la maturità delle persone un po' più istruite	la maturità delle persone un po' più istruite	la maturità delle persone un po' più istruite
14	BO096	83.469	83.769	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	tipo	tipo	tipo
15	BO096	84.136	84.989	0.853	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	jay key rowling	jay key rowling	jay key rowling
16	BO095	85.199	85.621	0.422	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	mh mh,	mh mh,	mh mh
17	BO096	85.742	86.915	1.173	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	è una persona istruita,	è una persona istruita,	è una persona istruita
18	BO096	87.753	89.436	1.683	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	ma (.) pecca di arroganza	ma {P} pecca di arroganza	ma {P} pecca di arroganza
19	BO096	89.857	91.405	1.548	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	di parecchia parecchia arroganza	di parecchia parecchia arroganza	di parecchia parecchia arroganza
20	BO096	91.842	92.973	1.131	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	ed è proprio snob	ed è proprio snob	ed è proprio snob
21	BO096	93.998	94.705	0.707	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	non	non	non
22	BO096	95.342	99.757	4.415	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	non favorisce un dialogo alle persone un po' meno (dotate di lei)	non favorisce un dialogo alle persone un po' meno (dotate di lei)	non favorisce un dialogo alle persone un po' meno dotate di lei
23	BO095	100.301	100.999	0.698	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	sì è vero	sì è vero	sì è vero
24	BO096	101.386	102.368	0.982	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	e poi le persone	e poi le persone	e poi le persone
25	BO095	103.032	104.613	1.581	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	cioè le~ le denigra e basta	cioè le~ le denigra e basta	cioè le~ le denigra e basta
26	BO096	104.62	105.157	0.537	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	esatto	esatto	esatto
27	BO096	105.705	108.037	2.332	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	e se ne scappano da quelli che non li denigrano	e se ne scappano da quelli che non li denigrano	e se ne scappano da quelli che non li denigrano
28	BO096	108.589	109.708	1.119	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	che li stanno manipolando	che li stanno manipolando	che li stanno manipolando
29	BO096	113.071	113.821	0.75	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	cioè:::=mh	cioè:::=mh	cioè mh
30	BO096	115.263	121.236	5.973	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	21	c' è comunque un atteggiamento di superiorità da parte di chi se la cava un po' meglio che non aiuta completamente	c' è comunque un atteggiamento di superiorità da parte di chi se la cava un po' meglio che non aiuta completamente	c' è comunque un atteggiamento di superiorità da parte di chi se la cava un po' meglio che non aiuta completamente
31	BO096	127.042	129.163	2.121	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e fastidio anche cioè::=mh	e fastidio anche cioè::=mh	e fastidio anche cioè mh
32	BO096	130.466	131.687	1.221	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	da parte [di quella persona]	da parte [di quella persona]	da parte di quella persona
33	BO095	130.773	132.499	1.726	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[ma impedi]sce il dialogo	[ma impedi]sce il dialogo	ma impedisce il dialogo
