tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	TO068	0.13	1.454	1.324	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	vabbè quindi benvenu:ti:,	vabbè quindi benvenu:ti:,	vabbè quindi benvenuti
1	TO068	1.67	2.446	0.776	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:::hm	e:::hm	ehm
2	TO068	2.74	3.388	0.648	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	allora,	allora,	allora
3	TO068	3.772	4.908	1.136	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::hm	e::hm	ehm
4	TO068	5.545	6.87	1.325	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	io a questo punto,	io a questo punto,	io a questo punto
5	TO068	7.321	10.774	3.453	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	vi chiederei, anche se siete tanti, e ci metteremo un po',	vi chiederei, anche se siete tanti, e ci metteremo un po',	vi chiederei anche se siete tanti e ci metteremo un po'
6	TO068	11.318	13.214	1.896	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	ma ho il piacere di conoscervi,	ma ho il piacere di conoscervi,	ma ho il piacere di conoscervi
7	TO068	13.233	15.707	2.474	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	anche per farmi un' idea, di chi sie:te,	anche per farmi un' idea, di chi sie:te,	anche per farmi un' idea di chi siete
8	TO068	15.766	18.727	2.961	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	e:::, vorrei anche orientare il corso,	e:::, vorrei anche orientare il corso,	e vorrei anche orientare il corso
9	TO068	18.83	23.948	5.118	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	14	cioè ho bisogno di orientare il corso, in base alle vostre, (.) eh esigenze, anche,	cioè ho bisogno di orientare il corso, in base alle vostre, {P} eh esigenze, anche,	cioè ho bisogno di orientare il corso in base alle vostre {P} eh esigenze anche
10	TO068	23.978	26.012	2.034	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	cioè in base al profilo anche che avete,	cioè in base al profilo anche che avete,	cioè in base al profilo anche che avete
11	TO068	26.068	29.001	2.933	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	perché questa è una triennale non specificamente di moda,	perché questa è una triennale non specificamente di moda,	perché questa è una triennale non specificamente di moda
12	TO068	29.349	32.779	3.43	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	io vengo da una triennale di moda, in cui si studia quasi solo moda,	io vengo da una triennale di moda, in cui si studia quasi solo moda,	io vengo da una triennale di moda in cui si studia quasi solo moda
13	TO068	32.844	35.259	2.415	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	quindi gli studenti, sono abbastanza preparati.	quindi gli studenti, sono abbastanza preparati.	quindi gli studenti sono abbastanza preparati
14	TO068	35.671	39.629	3.958	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	qui, io, non conosco le vostre preparazioni di base, magari no::n,	qui, io, non conosco le vostre preparazioni di base, magari no::n,	qui io non conosco le vostre preparazioni di base magari non
15	TO068	39.694	42.012	2.318	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	c' è chi non ne sa nulla, c' è chi invece no::n,	c' è chi non ne sa nulla, c' è chi invece no::n,	c' è chi non ne sa nulla c' è chi invece non
16	TO068	42.129	44.019	1.89	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	è ossessionato dalla moda, e quindi sa tutto,	è ossessionato dalla moda, e quindi sa tutto,	è ossessionato dalla moda e quindi sa tutto
17	TO068	44.081	48.733	4.652	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	11	quindi sinceramente io, ho bisogno di chiedervi, un po', (.) alcune cose.	quindi sinceramente io, ho bisogno di chiedervi, un po', {P} alcune cose.	quindi sinceramente io ho bisogno di chiedervi un po' {P} alcune cose
18	TO068	48.818	49.922	1.104	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	quindi, vi chiederei,	quindi, vi chiederei,	quindi vi chiederei
19	TO068	50.33	53.149	2.819	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	e:::h vabbè, mh innanzitutto il vostro nome,	e:::h vabbè, mh innanzitutto il vostro nome,	eh vabbè mh innanzitutto il vostro nome
20	TO068	53.298	55.136	1.838	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	così, (.) per presentarci,	così, {P} per presentarci,	così {P} per presentarci
