tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	PKP061	0.0	1.045	1.045	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	sentiamo come sono	sentiamo come sono	sentiamo come sono
1	???	0.0	4.732	4.732	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((televisione accesa di sottofondo))	{televisione_accesa_di_sottofondo}	{televisione_accesa_di_sottofondo}
2	PKP061	2.492	4.408	1.916	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	secondo me la nonna vedeva,	secondo me la nonna vedeva,	secondo me la nonna vedeva
3	PKP057	5.197	6.76	1.563	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	6	pensava che fossero pezzi di [verdure,]	pensava che fossero pezzi di [verdure],	pensava che fossero pezzi di verdure
4	PKP061	6.253	6.746	0.493	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
5	PKP057	9.028	11.028	2.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	6=0.226	False	0	2	0	2	((soffia)) buon appetito ((soffia))	{soffia} buon appetito {soffia}	{soffia} buon appetito {soffia}
6	PKP061	10.802	11.408	0.606	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	5=0.226	False	0	0	0	3	anche a te	anche a te	anche a te
7	PKP057	13.028	14.028	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	°m:h°	°m:h°	mh
8	PKP057	18.014	21.211	3.197	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	beh, (.) m:h	beh, {P} m:h	beh {P} mh
9	PKP061	21.394	22.056	0.662	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	>insomma<	>insomma<	insomma
10	PKP057	23.83	25.83	2.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	non male non mi fanno impazzire ec[co]	non male non mi fanno impazzire ec[co]	non male non mi fanno impazzire ecco
11	PKP061	25.38	25.943	0.563	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[mh.]	[mh].	mh
12	PKP057	28.802	34.83	6.028	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	3	0	0	14	PIÙ CHE ALTRO, (.) m:h (.) è poco amalgamato CIOÈ (.) non sembra una pasta al forno	PIÙ CHE ALTRO, {P} m:h {P} è poco amalgamato CIOÈ {P} non sembra una pasta al forno	più che altro {P} mh {P} è poco amalgamato cioè {P} non sembra una pasta al forno
13	PKP061	36.605	37.098	0.493	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
14	PKP057	37.111	37.9	0.789	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	o no?	o no?	o no
15	PKP061	38.197	38.718	0.521	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mhmh.	mhmh.	mhmh
16	PKP057	39.619	41.816	2.197	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	molto: liq~ un po' liquido [non so dire]	molto: liq~ un po' liquido [non so dire]	molto liq~ un po' liquido non so dire
17	PKP061	41.38	44.08	2.7	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	[cioè] la pasta al forno un pochino diventa così ma	[cioè] la pasta al forno un pochino diventa così ma	cioè la pasta al forno un pochino diventa così ma
18	PKP061	45.255	46.77	1.515	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	cioè sono:	cioè sono:	cioè sono
19	PKP057	48.816	51.211	2.395	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	non non mi fa impazzire sinceramente:	non non mi fa impazzire sinceramente:	non non mi fa impazzire sinceramente
20	PKP057	53.619	54.619	1.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m:h	m:h	mh
21	PKP057	61.041	64.853	3.812	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	cioè il fagiolo, (.) e il pomodoro con e:	cioè il fagiolo, {P} e il pomodoro con e:	cioè il fagiolo {P} e il pomodoro con e
22	PKP057	64.853	67.18	2.327	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	non so mi sembra poco azzeccato però:,	non so mi sembra poco azzeccato però:,	non so mi sembra poco azzeccato però
23	PKP057	68.813	70.2	1.387	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	si mangia ecc[o]	si mangia ecc[o]	si mangia ecco
24	PKP061	69.816	72.408	2.592	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	[ma] si dai (.) è una pasta asciutta via	[ma] si dai {P} è una pasta asciutta via	ma si dai {P} è una pasta asciutta via
25	PKP057	72.577	73.83	1.253	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	alla nonna è piaciuta?	alla nonna è piaciuta?	alla nonna è piaciuta
26	PKP061	73.845	77.422	3.577	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	27=0.338	False	0	1	0	8	M:H secondo me non: non t~ non tantissimo ((ride))	M:H secondo me non: non t~ non tantissimo {ride}	mh secondo me non non t~ non tantissimo {ride}
27	PKP057	76.619	76.957	0.338	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	26=0.338	False	0	0	0	1	mh	mh	mh
28	PKP061	78.605	79.197	0.592	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
29	PKP061	82.535	85.167	2.632	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	infatti praticamente ne ha tenuto là un mucchiettino così adesso	infatti praticamente ne ha tenuto là un mucchiettino così adesso	infatti praticamente ne ha tenuto là un mucchiettino così adesso
30	PKP061	85.167	87.347	2.18	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	1	0	5	ma tienne di più, che(.) xxx ((ride))	ma tienne di più, che {P} xxx {ride}	ma tienne di più che {P} x {ride}
31	PKP057	89.197	89.619	0.422	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh	eh	eh
32	PKP057	91.394	92.591	1.197	True	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	#a gh'è mìa piasù dimondi	a gh'è mìa piasù dimondi	a gh' è mìa piasù dimondi
33	PKP061	92.591	95.408	2.817	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	son delle tagliatelle pasticciate, fine (.) insomma niente di:	son delle tagliatelle pasticciate, fine {P} insomma niente di:	son delle tagliatelle pasticciate fine {P} insomma niente di
34	PKP061	101.0	102.83	1.83	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	fagioli in sè s~ li trovo un po':	fagioli in sè s~ li trovo un po':	fagioli in sè s~ li trovo un po'
35	PKP057	103.45	104.985	1.535	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	m:h. (.) insomma	m:h. {P} insomma	mh {P} insomma
36	PKP057	109.211	114.394	5.183	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	16	cioè pasta e fagioli è buona di [per sè] però (.) [qui]: (.) in questo contesto [non so]	cioè pasta e fagioli è buona di [per sè] però {P} [qui]: {P} in questo contesto [non so]	cioè pasta e fagioli è buona di per sè però {P} qui {P} in questo contesto non so
37	PKP061	110.82	111.413	0.593	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
38	PKP061	111.862	112.506	0.644	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
39	PKP061	113.715	114.387	0.672	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh']	[mh']	mh'
40	PKP057	115.971	117.0	1.029	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((si schiarisce la voce))	{si_schiarisce_la_voce}	{si_schiarisce_la_voce}
41	PKP061	117.619	121.759	4.14	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	11	sai cos'ho sentito? che ha fatto la nonna, appunto sabato, ((si schiarisce la voce))	sai cos'ho sentito? che ha fatto la nonna, appunto sabato, {si_schiarisce_la_voce}	sai cos' ho sentito che ha fatto la nonna appunto sabato {si_schiarisce_la_voce}
42	PKP061	121.759	126.229	4.474	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	1	0	0	15	che hanno cotto un cotechino, (.) ha cotto un cotechino precotto la nonna che aveva lì,	che hanno cotto un cotechino, {P} ha cotto un cotechino precotto la nonna che aveva lì,	che hanno cotto un cotechino {P} ha cotto un cotechino precotto la nonna che aveva lì
43	PKP057	126.229	126.676	0.451	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	mh,	mh,	mh
44	PKP061	128.014	133.06	5.046	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	45=0.032	False	2	0	0	9	allora per accompagnarlo ha: (.) ha mh (.) cotto degli spinaci,	allora per accompagnarlo ha: {P} ha mh {P} cotto degli spinaci,	allora per accompagnarlo ha {P} ha mh {P} cotto degli spinaci
45	PKP057	133.028	133.492	0.464	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	44=0.032,46=0.412	True	0	0	0	1	[mh]	[mh]	mh
46	PKP061	133.08	139.56	6.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	23	[e poi] li ha fatti andare con un po' di: di verdure secondo me un pochino di carote: di e, (.) e del pomodoro	[e poi] li ha fatti andare con un po' di: di verdure secondo me un pochino di carote: di e, {P} e del pomodoro	e poi li ha fatti andare con un po' di di verdure secondo me un pochino di carote di e {P} e del pomodoro
47	PKP061	139.939	141.359	1.42	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	lo sai che erano buonissime?	lo sai che erano buonissime?	lo sai che erano buonissime
48	PKP057	141.394	141.8375	0.451	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	davvero?	davvero?	davvero
49	PKP061	141.8375	142.126	0.296	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
50	PKP057	143.197	145.802	2.605	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ma spinaci: quelli surgelati [però]?	ma spinaci: quelli surgelati [però]?	ma spinaci quelli surgelati però
51	PKP061	145.442	146.408	0.966	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	[mh], (.) sì	[mh], {P} sì	mh {P} sì
52	PKP057	146.76	148.154	1.394	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	carote, e pomodoro?	carote, e pomodoro?	carote e pomodoro
