tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	PKP080	0.79	4.59	3.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	2=0.320	False	0	1	0	5	cavolo potevamo prendere un tramezzino ((ride))	cavolo potevamo prendere un tramezzino {ride}	cavolo potevamo prendere un tramezzino {ride}
1	PKP070	1.77	3.73	1.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
2	PKP070	4.27	5.01	0.74	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	0=0.320	False	0	0	0	4	quello sì è vero	quello sì è vero	quello sì è vero
3	PKP070	6.42	6.78	0.36	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
4	PKP080	7.13	8.91	1.78	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	hai un gusto preferito,	hai un gusto preferito,	hai un gusto preferito
5	PKP070	8.91	10.49	1.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	6=0.420	False	0	1	0	3	ah no aspetta ((ride))	ah no aspetta {ride}	ah no aspetta {ride}
6	PKP080	10.07	13.28	3.21	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	5=0.420,7=2.300	True	0	2	0	5	((ride)) non hai sold[i, oh no] ((ride))	{ride} non hai sold[i, oh no] {ride}	{ride} non hai soldi oh no {ride}
7	PKP070	10.98	13.3	2.32	True	False	0	0	0	0	0	0	0	0	False	False	False	True	True	6=2.300	False	0	1	0	5	[ho quattro eu]ro ((ride)) secondo te]	[ho quattro eu]ro {ride} secondo te]	ho quattro euro {ride} secondo te
8	PKP070	14.09	15.05	0.96	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	quanto::	quanto::	quanto
9	PKP080	15.42	18.72	3.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	se prendiamo un solo [uno solo spri]tz e un tramezzi~	se prendiamo un solo [uno solo spri]tz e un tramezzi~	se prendiamo un solo uno solo spritz e un tramezzi~
10	PKP070	16.66	17.7	1.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[era uno e settant~]	[era uno e settant~]	era uno e settant~
11	PKP070	19.7	21.33	1.63	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	era uno e settanta se non sbaglio	era uno e settanta se non sbaglio	era uno e settanta se non sbaglio
12	PKP070	22.08	24.978	2.898	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	sì beh io di sp[ritz ne prendo uno solo era già calcola]to	sì beh io di sp[ritz ne prendo uno solo era già calcola]to	sì beh io di spritz ne prendo uno solo era già calcolato
13	PKP080	22.86	24.37	1.51	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[vabbè ho dieci euro: c(io)è::]	[vabbè ho dieci euro: c(io)è::]	vabbè ho dieci euro cioè
14	PKP080	28.15	29.99	1.84	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	dai quei quei centesimi che avanzano,	dai quei quei centesimi che avanzano,	dai quei quei centesimi che avanzano
15	PKP080	31.1	31.64	0.54	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[pago io]	[pago io]	pago io
16	PKP070	31.105	36.21	5.105	True	False	0	0	0	0	0	0	0	0	False	False	False	True	True	15=0.535	False	1	0	0	21	[sì eh no] ma io s~ c(io)è nel senso ho (.) quattro euro e qualche moneta quindi può essere che arrivi a]	[sì eh no] ma io s~ c(io)è nel senso ho {P} quattro euro e qualche moneta quindi può essere che arrivi a]	sì eh no ma io s~ cioè nel senso ho {P} quattro euro e qualche moneta quindi può essere che arrivi a
17	PKP070	36.65	37.94	1.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	°tipo° (.) qualcosa in più	°tipo° {P} qualcosa in più	tipo {P} qualcosa in più
18	PKP080	37.98	40.38	2.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	l'ini[zio di questa registraz]ione sarà bellissimo	l'ini[zio di questa registraz]ione sarà bellissimo	l' inizio di questa registrazione sarà bellissimo
19	PKP070	38.09	39.25	1.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	18=1.160	False	0	0	0	3	(a)spetta fammi controllare	(a)spetta fammi controllare	aspetta fammi controllare
20	PKP070	40.425	41.24	0.815	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
21	PKP080	41.015	41.85	0.835	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
22	PKP070	42.62	44.57	1.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ah no: e::h ricco ho sei euro	ah no: e::h ricco ho sei euro	ah no eh ricco ho sei euro
