tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	BO095	7.18	7.84	0.66	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	in generale	in generale	in generale
1	BO095	8.116	9.661	1.545	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	(mi hai fatto venire lo sbadiglio)	(mi hai fatto venire lo sbadiglio)	mi hai fatto venire lo sbadiglio
2	BO097	10.486	12.4	1.914	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	oggi un orario veramente	oggi un orario veramente	oggi un orario veramente
3	BO097	13.278	15.045	1.767	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	ho superato me stessa	ho superato me stessa	ho superato me stessa
4	BO095	15.3	16.55	1.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	ti sei svegliata presto?	ti sei svegliata presto?	ti sei svegliata presto
5	BO097	16.55	18.123	1.573	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	no mi sono svegliata tardi	no mi sono svegliata tardi	no mi sono svegliata tardi
6	BO095	18.13	18.943	0.813	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ah okay	ah okay	ah okay
7	BO095	25.437	27.025	1.588	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	è il pensiero che non va	è il pensiero che non va	è il pensiero che non va
8	BO097	28.746	29.364	0.618	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	come?	come?	come
9	BO095	29.85	32.83	2.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	delle (compagne) ora che ne pensi hai cambiato idea o?	delle (compagne) ora che ne pensi hai cambiato idea o?	delle compagne ora che ne pensi hai cambiato idea o
10	BO097	33.532	36.04	2.508	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	no adesso xxx ne leggo un altro	no adesso xxx ne leggo un altro	no adesso x ne leggo un altro
11	BO095	37.7	38.853	1.153	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	non ce l' hai fatta più	non ce l' hai fatta più	non ce l' hai fatta più
12	BO097	39.495	40.461	0.966	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	bo::h	bo::h	boh
13	BO097	43.21	46.569	3.359	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	cioè considerando che comunque ho tante cose da leggere::	cioè considerando che comunque ho tante cose da leggere::	cioè considerando che comunque ho tante cose da leggere
14	BO095	46.595	46.984	0.389	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
15	BO095	64.612	71.942	7.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	27	io fin' ora dei libri che ho preso sai quando ho fatto quelle spese un po' pazze alla feltrinelli ho letto soltanto:: insomma quel libricino di poesie	io fin' ora dei libri che ho preso sai quando ho fatto quelle spese un po' pazze alla feltrinelli ho letto soltanto:: insomma quel libricino di poesie	io fin' ora dei libri che ho preso sai quando ho fatto quelle spese un po' pazze alla feltrinelli ho letto soltanto insomma quel libricino di poesie
16	BO095	72.643	73.762	1.119	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e qualche xxx	e qualche xxx	e qualche x
17	BO095	74.809	79.009	4.203	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	10	anche perché:: ho un libro che devo restituire in biblioteca:::	anche perché:: ho un libro che devo restituire in biblioteca:::	anche perché ho un libro che devo restituire in biblioteca
18	BO097	79.009	79.268	0.262	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
19	BO095	79.293	80.143	0.85	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	a dicembre	a dicembre	a dicembre
20	BO095	80.308	81.756	1.448	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	e ancora::: non sono neanche a metà	e ancora::: non sono neanche a metà	e ancora non sono neanche a metà
21	BO097	82.693	83.306	0.613	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	che libro è?	che libro è?	che libro è
22	BO095	83.956	86.043	2.087	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e::hm è::::	e::hm è::::	ehm è
23	BO095	87.307	88.906	1.599	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	capire le parole di tullio de mauro	capire le parole di tullio de mauro	capire le parole di tullio de mauro
24	BO095	89.73	91.137	1.407	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	è::: pragmatica	è::: pragmatica	è pragmatica
25	BO097	91.216	92.103	0.887	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
26	BO095	94.173	96.043	1.87	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	volendo ci sarebbe anche:::	volendo ci sarebbe anche:::	volendo ci sarebbe anche
27	BO095	96.23	96.655	0.425	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	>insomma<	>insomma<	insomma
28	BO095	97.104	98.475	1.371	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	potrei anche stampare:	potrei anche stampare:	potrei anche stampare
29	BO095	99.706	102.656	2.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	da master copy, che è la copisteria quella che c' è davanti::	da master copy, che è la copisteria quella che c' è davanti::	da master copy che è la copisteria quella che c' è davanti
30	BO097	103.287	104.537	1.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	quella in via del guasto? no.	quella in via del guasto? no.	quella in via del guasto no
31	BO095	104.934	105.286	0.352	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh?	eh?	eh
32	BO097	105.463	106.681	1.218	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	quella in via [del guasto]	quella in via [del guasto]	quella in via del guasto
33	BO095	106.019	107.35	1.331	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[no no] quella in via cartoleria	[no no] quella in via cartoleria	no no quella in via cartoleria
34	BO095	107.744	110.35	2.606	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	[che ce ne sono due] una accanto all' altra . una è écrire	[che ce ne sono due] una accanto all' altra. una è écrire	che ce ne sono due una accanto all' altra una è écrire
35	BO097	107.744	108.537	0.793	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[ah okay]	[ah okay]	ah okay
36	BO095	110.725	112.962	2.237	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	l' altra è master copy quella dove c' è sempre fila	l' altra è master copy quella dove c' è sempre fila	l' altra è master copy quella dove c' è sempre fila
37	BO095	122.598	124.54	1.942	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	però se posso evitare preferisco evitare	però se posso evitare preferisco evitare	però se posso evitare preferisco evitare
38	BO097	140.477	143.85	3.373	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	anch' io ho stampato un po' di cose per un esame:: cioè per l' esame	anch' io ho stampato un po' di cose per un esame:: cioè per l' esame	anch' io ho stampato un po' di cose per un esame cioè per l' esame
39	BO097	144.816	145.472	0.656	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	quello::	quello::	quello
40	BO097	145.997	147.356	1.359	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	l' unico che devo dare in pratica	l' unico che devo dare in pratica	l' unico che devo dare in pratica
41	BO095	147.643	148.206	0.563	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	mh mh,	mh mh,	mh mh
42	BO097	148.641	149.255	0.614	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m::h	m::h	mh
43	BO097	151.558	155.248	3.69	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	nella copisteria del guast~ in via del guasto non so se ce l' hai presente	nella copisteria del guast~ in via del guasto non so se ce l' hai presente	nella copisteria del guast~ in via del guasto non so se ce l' hai presente
44	BO095	155.25	157.456	2.206	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	allora me l' avevano nominata [una vo]lta	allora me l' avevano nominata [una vo]lta	allora me l' avevano nominata una volta
45	BO097	156.575	156.959	0.384	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[sì]	[sì]	sì
46	BO095	157.767	161.843	4.076	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	14	però [non ci sono mai stata]~ è::: una traversa di via zamboni mi pa[re?]	però [non ci sono mai stata]~ è::: una traversa di via zamboni mi pa[re]?	però non ci sono mai stata~ è una traversa di via zamboni mi pare
47	BO097	157.924	159.205	1.281	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[è abbastanza famosa]	[è abbastanza famosa]	è abbastanza famosa
48	BO097	161.586	162.061	0.475	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[esa]tto	[esa]tto	esatto
49	BO097	163.326	164.506	1.18	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::hm	e::hm	ehm
50	BO097	168.087	170.106	2.019	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	è questa copisteria in cui	è questa copisteria in cui	è questa copisteria in cui
51	BO097	171.299	173.7	2.401	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	vai:: chiedi::: il titolo del libro,	vai:: chiedi::: il titolo del libro,	vai chiedi il titolo del libro
52	BO097	175.659	177.625	1.966	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e loro hanno determinati file	e loro hanno determinati file	e loro hanno determinati file
53	BO097	178.875	181.456	2.581	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	de~ degli esami, cioè dei libri per gli esami	de~ degli esami, cioè dei libri per gli esami	de~ degli esami cioè dei libri per gli esami
54	BO097	181.902	184.418	2.516	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	cioè te lo stampano e te lo rilegano se vuoi	cioè te lo stampano e te lo rilegano se vuoi	cioè te lo stampano e te lo rilegano se vuoi
55	BO097	185.518	186.193	0.675	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	però in effetti,	però in effetti,	però in effetti
56	BO097	188.423	189.75	1.327	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	è un sacco di carta cioè	è un sacco di carta cioè	è un sacco di carta cioè
57	BO095	190.16	190.453	0.293	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
58	BO095	196.174	198.838	2.664	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	cioè tante volte io vorrei::: dargli la chiavetta,	cioè tante volte io vorrei::: dargli la chiavetta,	cioè tante volte io vorrei dargli la chiavetta
59	BO095	199.103	205.762	6.659	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	25	e far mettere il file direttamente lì così magari poi lo vedo dal tablet però non so se si possa fare [non so se magari]:::	e far mettere il file direttamente lì così magari poi lo vedo dal tablet però non so se si possa fare [non so se magari]:::	e far mettere il file direttamente lì così magari poi lo vedo dal tablet però non so se si possa fare non so se magari
60	BO097	204.626	205.497	0.871	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[m::h non lo so]	[m::h non lo so]	mh non lo so
61	BO097	205.768	206.75	0.982	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	sarebbe geniale	sarebbe geniale	sarebbe geniale
62	BO095	207.646	208.098	0.452	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh?	eh?	eh
63	BO097	209.029	209.931	0.902	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	sarebbe geniale	sarebbe geniale	sarebbe geniale
64	BO095	210.059	210.457	0.398	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
65	BO095	212.119	213.95	1.831	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	(si può) provare qualche volta magari va bene	(si può) provare qualche volta magari va bene	si può provare qualche volta magari va bene
66	BO095	216.175	219.306	3.131	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	non è che mi metto a vendere copie non ho neanche una stampante	non è che mi metto a vendere copie non ho neanche una stampante	non è che mi metto a vendere copie non ho neanche una stampante
67	BO097	219.448	222.693	3.245	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	no cioè (.) non so se loro te lo fanno perché non ci guadagnano	no cioè {P} non so se loro te lo fanno perché non ci guadagnano	no cioè {P} non so se loro te lo fanno perché non ci guadagnano
68	BO095	223.686	224.06	0.374	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	beh	beh	beh
69	BO097	224.062	224.7	0.638	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	suppongo	suppongo	suppongo
70	BO095	224.7	227.506	2.806	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	potrebbero farmelo pagare quanto mi fanno pagare:::	potrebbero farmelo pagare quanto mi fanno pagare:::	potrebbero farmelo pagare quanto mi fanno pagare
71	BO095	227.781	228.443	0.662	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	la stampa	la stampa	la stampa
72	BO095	229.775	231.025	1.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	però:: non lo so	però:: non lo so	però non lo so
73	BO095	237.437	238.525	1.088	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	è in questi momenti che	è in questi momenti che	è in questi momenti che
74	BO095	242.63	243.382	0.752	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	non me lo ricordo	non me lo ricordo	non me lo ricordo
75	BO097	268.383	270.331	1.948	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	xxx con xxx	xxx con xxx	x con x
76	BO095	271.673	272.54	0.867	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	più del solito?	più del solito?	più del solito
77	BO097	273.122	273.876	0.754	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	non lo so	non lo so	non lo so
78	BO095	279.19	280.736	1.546	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	xxxxx	xxxxx	x
79	BO095	282.672	283.175	0.503	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
80	BO097	282.672	283.175	0.503	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
81	BO097	284.754	286.525	1.771	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	sì beh si era allontanato un pochino	sì beh si era allontanato un pochino	sì beh si era allontanato un pochino
82	BO095	286.567	287.096	0.529	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	okay	okay	okay
83	BO095	366.193	368.025	1.832	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	se apro per vedere quanto freddo fa	se apro per vedere quanto freddo fa	se apro per vedere quanto freddo fa
84	BO097	368.666	370.131	1.465	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	xxxx	xxxx	x
85	BO095	381.6	382.257	0.657	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	o::kay	o::kay	okay
86	BO095	383.643	384.837	1.194	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	non voglio sconvolgerti	non voglio sconvolgerti	non voglio sconvolgerti
87	BO097	389.056	389.712	0.656	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	xxx	xxx	x
88	BO095	390.175	390.75	0.575	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	sì sì	sì sì	sì sì
89	BO095	394.181	396.056	1.875	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	io spero che non si metta a nevicare di nuovo	io spero che non si metta a nevicare di nuovo	io spero che non si metta a nevicare di nuovo
90	BO097	400.526	403.475	2.949	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	ma lo sai che neanche io? perché in città non mi piace tanto	ma lo sai che neanche io? perché in città non mi piace tanto	ma lo sai che neanche io perché in città non mi piace tanto
91	BO097	404.078	405.837	1.759	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	diventa subito paciugo	diventa subito paciugo	diventa subito paciugo
92	BO097	406.754	407.281	0.527	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	la neve	la neve	la neve
93	BO095	407.57	410.343	2.773	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	allora a me da guardare piace te l' avevo già detto	allora a me da guardare piace te l' avevo già detto	allora a me da guardare piace te l' avevo già detto
94	BO095	410.443	412.081	1.638	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	il problema è quando nevica,	il problema è quando nevica,	il problema è quando nevica
95	BO095	412.532	414.756	2.224	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	e tu sei un po' sopra e un po' sotto	e tu sei un po' sopra e un po' sotto	e tu sei un po' sopra e un po' sotto
96	BO095	415.51	418.718	3.208	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	non hai le scarpe adat[te non hai le cose adatte xx un po']	non hai le scarpe adat[te non hai le cose adatte xx un po']	non hai le scarpe adatte non hai le cose adatte x un po'
97	BO097	416.731	418.707	1.976	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[no infatti son d' accordo]	[no infatti son d' accordo]	no infatti son d' accordo
98	BO095	419.503	420.15	0.647	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	xxxxx	xxxxx	x
99	BO097	425.168	426.843	1.675	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	tu hai letto xxxx	tu hai letto xxxx	tu hai letto x
100	BO095	426.879	427.235	0.356	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	mh mh,	mh mh,	mh mh
101	BO097	427.585	428.719	1.134	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	io ho detto paciugo	io ho detto paciugo	io ho detto paciugo
102	BO095	428.923	429.365	0.442	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
103	BO095	429.943	430.514	0.571	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
104	BO097	431.006	431.92	0.914	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	x[xx]	x[xx]	x
105	BO095	431.237	432.163	0.926	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[uno] scambio	[uno] scambio	uno scambio
106	BO097	432.318	433.9	1.582	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	non so se è proprio la stessa cosa	non so se è proprio la stessa cosa	non so se è proprio la stessa cosa
107	BO095	435.269	437.2	1.931	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	io non so che cosa voglia dire paciucco	io non so che cosa voglia dire paciucco	io non so che cosa voglia dire paciucco
108	BO095	437.535	438.841	1.306	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	paciucco o paciugo?	paciucco o paciugo?	paciucco o paciugo
109	BO097	439.097	439.639	0.542	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	paciugo	paciugo	paciugo
110	BO095	439.771	440.228	0.457	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	paciugo	paciugo	paciugo
111	BO097	443.744	445.041	1.297	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	vuol dire che:::=mh	vuol dire che:::=mh	vuol dire che mh
112	BO097	449.706	451.081	1.375	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	vuol dire che la neve,	vuol dire che la neve,	vuol dire che la neve
113	BO097	451.493	456.043	4.55	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	per terra, si scioglie tutta e si mischia allo sporco della strada	per terra, si scioglie tutta e si mischia allo sporco della strada	per terra si scioglie tutta e si mischia allo sporco della strada
114	BO097	456.746	457.518	0.772	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e fa::::	e fa::::	e fa
115	BO095	459.429	460.251	0.822	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	un po' senso	un po' senso	un po' senso
116	BO097	460.251	461.75	1.499	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	no::: fa:::	no::: fa:::	no fa
117	BO095	464.194	465.95	1.756	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	e ti ostacola quando cammini	e ti ostacola quando cammini	e ti ostacola quando cammini
118	BO097	466.487	468.6	2.113	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sì::: cioè no ma il senso è proprio che	sì::: cioè no ma il senso è proprio che	sì cioè no ma il senso è proprio che
119	BO097	469.078	470.668	1.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	crea una cosa tutta	crea una cosa tutta	crea una cosa tutta
120	BO095	471.32	472.122	0.802	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	melm[osa]	melm[osa]	melmosa
121	BO097	471.881	473.461	1.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[acqu]o::sa, bagnata,	[acqu]o::sa, bagnata,	acquosa bagnata
