tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	PKP125	5.528	5.741	0.213	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	okay	okay	okay
1	PKP125	9.476	12.002	2.526	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	8	ma daniele l'ha fatta la vaccinazione stamat[tina?]	ma daniele l'ha fatta la vaccinazione stamat[tina]?	ma daniele l' ha fatta la vaccinazione stamattina
2	PKP130	11.838	12.31	0.472	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	1=0.164	False	0	0	0	1	m:hm:h	m:hm:h	mhmh
3	PKP125	13.91	15.054	1.144	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	ma che vac~ zione era?	ma che vac~ zione era?	ma che vac~ zione era
4	PKP130	17.778	18.94	1.162	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	e:h una delle vaccinazioni	e:h una delle vaccinazioni	eh una delle vaccinazioni
5	PKP130	21.558	22.452	0.894	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	la trivalente mi pare	la trivalente mi pare	la trivalente mi pare
6	PKP125	23.203	23.986	0.783	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	la trivalente?	la trivalente?	la trivalente
7	PKP130	24.49	24.741	0.251	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m:h	m:h	mh
8	PKP125	26.144	26.765	0.621	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	e già si fa?	e già si fa?	e già si fa
9	PKP130	29.314	30.944	1.63	True	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	#ja na capisc a scrittur ra dottoress	ja na capisc a scrittur ra dottoress	ja na capisc a scrittur ra dottoress
10	PKP130	32.91	33.442	0.532	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	2	>hai avviato?<	>hai avviato<?	hai avviato
11	PKP125	33.982	34.199	0.217	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
12	PKP130	34.607	35.394	0.787	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	AH hai cominciATO	AH hai cominciATO	ah hai cominciato
13	PKP125	35.598	35.934	0.336	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
14	PKP130	36.437	41.727	5.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	19	nie:nte la:~ è il secondo richiamo la prima l'ha fatta il quindici giugno (.) quando pianse tutta la giornata	nie:nte la:~ è il secondo richiamo la prima l'ha fatta il quindici giugno {P} quando pianse tutta la giornata	niente la~ è il secondo richiamo la prima l' ha fatta il quindici giugno {P} quando pianse tutta la giornata
15	PKP125	42.122	42.403	0.281	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m:h	m:h	mh
16	PKP125	44.126	45.454	1.328	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	quando si fece il  bubbone?	quando si fece il bubbone?	quando si fece il bubbone
17	PKP130	45.656	46.303	0.647	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	E:SATTO	E:SATTO	esatto
18	PKP130	47.373	49.007	1.634	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	però quelle ne erano due addirittura	però quelle ne erano due addirittura	però quelle ne erano due addirittura
19	PKP125	49.685	49.97	0.285	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
20	PKP130	49.974	51.833	1.859	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	poi ne ha fatto una il ventinove luglio,	poi ne ha fatto una il ventinove luglio,	poi ne ha fatto una il ventinove luglio
21	PKP130	52.31	56.199	3.889	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	e però non ha pianto c(io)e è stato molto tranquillo . e poi questa mattina che era solo una	e però non ha pianto c(io)e è stato molto tranquillo. e poi questa mattina che era solo una	e però non ha pianto cioe è stato molto tranquillo e poi questa mattina che era solo una
22	PKP130	56.34	59.336	2.996	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	poi direttamente a gennaio,  e il primo marzo dopo il compleanno	poi direttamente a gennaio, e il primo marzo dopo il compleanno	poi direttamente a gennaio e il primo marzo dopo il compleanno
23	PKP125	60.987	61.293	0.306	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
24	PKP130	62.31	63.9	1.59	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	sfortunatamente (.) piange un po'	sfortunatamente {P} piange un po'	sfortunatamente {P} piange un po'
25	PKP130	64.745	65.415	0.67	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	>PRIMA<	>PRIMA<	prima
26	PKP130	66.74	67.83	1.09	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	non piangeva neanche	non piangeva neanche	non piangeva neanche
27	PKP125	68.605	69.845	1.24	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ma quando gli fanno la siringa piange?	ma quando gli fanno la siringa piange?	ma quando gli fanno la siringa piange
28	PKP130	69.92	70.33	0.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	M:H	M:H	mh
29	PKP125	71.375	71.625	0.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì?	sì?	sì
30	PKP130	71.7	73.97	2.27	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sì perchè è colto di SORPRESA all'improvviso PA:M	sì perché è colto di SORPRESA all'improvviso PA:M	sì perché è colto di sorpresa all' improvviso pam
31	PKP130	74.92	77.21	2.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	>però< oggi c'era una dottoressa giovane più <dolce>	>però< oggi c'era una dottoressa giovane più <dolce>	però oggi c' era una dottoressa giovane più dolce
32	PKP125	78.385	78.675	0.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	m:h	m:h	mh
33	PKP130	79.77	82.06	2.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	>ambé< ti chiedono se ha avuto allergie se ha avuto febbre.	>ambé< ti chiedono se ha avuto allergie se ha avuto febbre.	ambé ti chiedono se ha avuto allergie se ha avuto febbre
34	PKP125	82.56	83.79	1.23	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ma quello sulla gamba la fanno no?	ma quello sulla gamba la fanno no?	ma quello sulla gamba la fanno no
35	PKP130	83.91	84.35	0.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mhmh	mhmh	mhmh
36	PKP130	87.07	89.58	2.51	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	10	prima ti facevano tira~ (.) tenere le gambe ferme invece o~	prima ti facevano tira~ {P} tenere le gambe ferme invece o~	prima ti facevano tira~ {P} tenere le gambe ferme invece o~
37	PKP130	89.94	90.77	0.83	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	oggi mi hanno detto:	oggi mi hanno detto:	oggi mi hanno detto
38	PKP130	92.52	93.29	0.77	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	tenga LE MANI,	tenga LE MANI,	tenga le mani
39	PKP125	94.89	95.15	0.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
40	PKP130	95.32	96.27	0.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	così lui guardava ME	così lui guardava ME	così lui guardava me
41	PKP130	96.43	96.89	0.46	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	>capito?<	>capito<?	capito
42	PKP130	99.495	100.125	0.63	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	è durato poco	è durato poco	è durato poco
43	PKP130	101.115	101.785	0.67	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	ha pianto poco	ha pianto poco	ha pianto poco
44	PKP125	102.625	102.845	0.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
45	PKP130	104.25	106.7	2.45	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	mo vediamo oggi pomeriggio come va (.) MANGIATO TANTO	mo vediamo oggi pomeriggio come va {P} MANGIATO TANTO	mo vediamo oggi pomeriggio come va {P} mangiato tanto
46	PKP130	107.09	108.76	1.67	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	mangiato un barattolino e mezzo di FRUTTA	mangiato un barattolino e mezzo di FRUTTA	mangiato un barattolino e mezzo di frutta
47	PKP125	113.24	114.82	1.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	mo domani non te lo porti al matrimonio no?	mo domani non te lo porti al matrimonio no?	mo domani non te lo porti al matrimonio no
48	PKP130	114.995	115.455	0.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	eh n:o	eh n:o	eh no
49	PKP130	118.04	120.2	2.16	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	va beh se fosse stato di mattina tanto quanto	va beh se fosse stato di mattina tanto quanto	va beh se fosse stato di mattina tanto quanto
50	PKP130	120.745	122.785	2.04	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	ma alle cinque e mezza devo stare a villa di briano	ma alle cinque e mezza devo stare a villa di briano	ma alle cinque e mezza devo stare a villa di briano
51	PKP130	123.89	125.25	1.36	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	POI DEVO ANDARE a ruviano	POI DEVO ANDARE a ruviano	poi devo andare a ruviano
52	PKP130	126.995	127.215	0.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	c(io)è	c(io)è	cioè
53	PKP130	129.21	131.67	2.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	9	mo è LONTANUCCIO EH (.) è un paese di montagna	mo è LONTANUCCIO EH {P} è un paese di montagna	mo è lontanuccio eh {P} è un paese di montagna
54	PKP130	137.015	138.935	1.92	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	pensa che non ci sarà neanche il lancio del riso	pensa che non ci sarà neanche il lancio del riso	pensa che non ci sarà neanche il lancio del riso
55	PKP125	139.53	139.74	0.21	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
56	PKP130	140.46	141.53	1.07	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	che matrimonio eh?	che matrimonio eh?	che matrimonio eh
57	PKP130	142.67	143.07	0.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
58	PKP125	143.565	145.51	1.945	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	ma per evitare che [si dif]fonda IL VIRUS?	ma per evitare che [si dif]fonda IL VIRUS?	ma per evitare che si diffonda il virus
59	PKP130	144.45	144.74	0.29	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
60	PKP125	145.6	146.35	0.75	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	non ho [capito]	non ho [capito]	non ho capito
61	PKP130	145.84	146.32	0.48	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[ah sì]	[ah sì]	ah sì
62	PKP130	146.975	148.825	1.85	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	perchè non possono dare gli auguri agli sposi	perché non possono dare gli auguri agli sposi	perché non possono dare gli auguri agli sposi
63	PKP125	148.945	150.965	2.02	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	ma quelli ci sono stati un sacco di casi di: mh	ma quelli ci sono stati un sacco di casi di: mh	ma quelli ci sono stati un sacco di casi di mh
64	PKP125	151.64	153.07	1.43	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	matrimoni rovinati da::	matrimoni rovinati da::	matrimoni rovinati da
65	PKP130	153.12	154.53	1.41	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	a villa di briano quattro.	a villa di briano quattro.	a villa di briano quattro
66	PKP130	155.91	158.25	2.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	infatti federica secondo me doveva rinviare [tutto] all'anno prossimo	infatti federica secondo me doveva rinviare [tutto] all'anno prossimo	infatti federica secondo me doveva rinviare tutto all' anno prossimo
67	PKP125	157.515	157.815	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[eh]	[eh]	eh
68	PKP125	159.945	161.015	1.07	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	ma infatti perchè marce'	ma infatti perché marce'	ma infatti perché marce'
69	PKP125	161.765	162.965	1.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	già aveva prenotato tutto?	già aveva prenotato tutto?	già aveva prenotato tutto
70	PKP125	163.79	164.71	0.92	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	3	aveva tutto [pronto?]	aveva tutto [pronto]?	aveva tutto pronto
71	PKP130	164.085	166.715	2.63	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	[NO AVEVA] PRENOTATO ma sai quanti sposi hanno RINVIATO?	[NO AVEVA] PRENOTATO ma sai quanti sposi hanno RINVIATO?	no aveva prenotato ma sai quanti sposi hanno rinviato
72	PKP125	167.405	167.665	0.26	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	°eh°	°eh°	eh
73	PKP130	168.145	168.515	0.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	una:	una:	una
74	PKP130	170.16	173.26	3.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	13	una ragazza che ha lavorato con me a quarto incinta all'ottavo mese	una ragazza che ha lavorato con me a quarto incinta all'ottavo mese	una ragazza che ha lavorato con me a quarto incinta all' ottavo mese
75	PKP130	175.39	178.33	2.94	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	il dieci: m:h il dieci agosto doveva sposarsi.	il dieci: m:h il dieci agosto doveva sposarsi.	il dieci mh il dieci agosto doveva sposarsi
76	PKP125	178.53	178.72	0.19	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	mh	mh	mh
77	PKP130	181.495	184.175	2.68	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	e praticamente: m::h ha fatto una festa	e praticamente: m::h ha fatto una festa	e praticamente mh ha fatto una festa
78	PKP130	184.41	190.85	6.44	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	25	però soltanto la sua famiglia lei non con l'abito bianco cioè un abito rosa (.) >anche perchè< ha questo pancione comunque grande l'ottavo mese:	però soltanto la sua famiglia lei non con l'abito bianco cioè un abito rosa {P} >anche perché< ha questo pancione comunque grande l'ottavo mese:	però soltanto la sua famiglia lei non con l' abito bianco cioè un abito rosa {P} anche perché ha questo pancione comunque grande l' ottavo mese
79	PKP130	191.555	191.955	0.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	cioè	cioè	cioè
80	PKP130	194.065	194.875	0.81	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	abbastanza	abbastanza	abbastanza
81	PKP130	197.405	198.385	0.98	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	e quindi: m:h	e quindi: m:h	e quindi mh
82	PKP130	200.63	202.15	1.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	si sposerà il dieci <agosto>	si sposerà il dieci <agosto>	si sposerà il dieci agosto
