tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	BO094	19.53	21.9	2.37	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	riprendiamo la nostra lezione	riprendiamo la nostra lezione	riprendiamo la nostra lezione
1	BO094	24.549	27.77	3.221	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	okay allora ancora e:::h	okay allora ancora e:::h	okay allora ancora eh
2	BO094	28.295	32.01	3.715	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	piccoli problemi sulla riduzione naturale.	piccoli problemi sulla riduzione naturale.	piccoli problemi sulla riduzione naturale
3	BO094	37.21	39.974	2.764	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	la lezione (.) sta riprendendo.	la lezione {P} sta riprendendo.	la lezione {P} sta riprendendo
4	BO094	43.56	45.08	1.52	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	allora mh	allora mh	allora mh
5	BO094	56.67	58.679	2.009	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	allora è stata presentata,	allora è stata presentata,	allora è stata presentata
6	BO094	59.91	62.411	2.501	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	una delegazione che conteneva,	una delegazione che conteneva,	una delegazione che conteneva
7	BO094	62.762	64.434	1.672	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	e::h questo passaggio.	e::h questo passaggio.	eh questo passaggio
8	BO094	65.847	67.588	1.741	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	allora vediamo un attimo.	allora vediamo un attimo.	allora vediamo un attimo
9	BO094	68.08	74.09	6.01	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	cosa dice la regola di introduzione del quantificatore e::hm universale?	cosa dice la regola di introduzione del quantificatore e::hm universale?	cosa dice la regola di introduzione del quantificatore ehm universale
10	BO094	74.55	75.47	0.92	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	dice che	dice che	dice che
11	BO094	76.864	80.501	3.637	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	se io ho ottenuto a bi ci	se io ho ottenuto a bi ci	se io ho ottenuto a bi ci
12	BO094	80.657	87.5	6.843	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	da: assunzione >da un insieme di assunzioni gamma< dove non occorre ci,	da: assunzione >da un insieme di assunzioni gamma< dove non occorre ci,	da assunzione da un insieme di assunzioni gamma dove non occorre ci
13	BO094	87.942	88.248	0.306	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	va bene	va bene	va bene
14	BO094	89.1	94.496	5.396	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	ci non i::l l' enunciato di gamma non occore la ci,	ci non i::l l' enunciato di gamma non occore la ci,	ci non il l' enunciato di gamma non occore la ci
15	BO094	95.066	97.27	2.204	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	quindi la ci è nuova va bene?	quindi la ci è nuova va bene?	quindi la ci è nuova va bene
16	BO094	98.045	100.182	2.137	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	rispetto alle assunzioni	rispetto alle assunzioni	rispetto alle assunzioni
17	BO094	100.84	103.85	3.01	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	allora posso concludere per xx ics a	allora posso concludere per xx ics a	allora posso concludere per x ics a
18	BO094	105.36	108.8	3.44	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	allora uno dice bene allora io posso fare anche questo. no:	allora uno dice bene allora io posso fare anche questo. no:	allora uno dice bene allora io posso fare anche questo no
19	BO094	109.362	114.48	5.118	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	perché se io assumo a bi ci, ci occorre nell' assunzione	perché se io assumo a bi ci, ci occorre nell' assunzione	perché se io assumo a bi ci ci occorre nell' assunzione
20	BO094	115.738	116.491	0.753	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	capite?	capite?	capite
21	BO094	117.339	120.704	3.365	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	se questa è una foglia e io a assumo a bi ci,	se questa è una foglia e io a assumo a bi ci,	se questa è una foglia e io a assumo a bi ci
22	BO094	121.416	124.733	3.317	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ci occo~ ci è assunzione e conclusione.	ci occo~ ci è assunzione e conclusione.	ci occo~ ci è assunzione e conclusione
23	BO094	125.059	126.93	1.871	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	quindi ci occorre nell' assunzione.	quindi ci occorre nell' assunzione.	quindi ci occorre nell' assunzione
24	BO094	127.129	130.817	3.688	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	quindi è chiaro che non posso ics xxx (la regola)	quindi è chiaro che non posso ics xxx (la regola)	quindi è chiaro che non posso ics x la regola
25	BO094	131.05	131.54	0.49	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	(va bene?)	(va bene?)	va bene
26	BO094	132.53	135.649	3.119	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	quindi io quest' a bi ci devo averlo ottenuto	quindi io quest' a bi ci devo averlo ottenuto	quindi io quest' a bi ci devo averlo ottenuto
27	BO094	136.04	140.832	4.792	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	11	da un insieme di assunzioni dove dorvò porre (la costante ci)	da un insieme di assunzioni dove dorvò porre (la costante ci)	da un insieme di assunzioni dove dorvò porre la costante ci
28	BO094	141.246	141.85	0.604	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	va bene?	va bene?	va bene
29	BO094	146.0	146.58	0.58	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	bene	bene	bene
30	BO094	156.64	161.499	4.859	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	o:h vorrei e::h cominc~ diciamo dire ancora qualcosa,	o:h vorrei e::h cominc~ diciamo dire ancora qualcosa,	oh vorrei eh cominc~ diciamo dire ancora qualcosa
31	BO094	162.31	163.7	1.39	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	su::l mmh	su::l mmh	sul mmh
32	BO094	166.696	172.707	6.011	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	un verso del teorema di validità xx dimostrato il teorema di validità nel seguente modo	un verso del teorema di validità xx dimostrato il teorema di validità nel seguente modo	un verso del teorema di validità x dimostrato il teorema di validità nel seguente modo
33	BO094	182.32	185.918	3.598	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	quindi per chi non era ieri a lezione in particolare	quindi per chi non era ieri a lezione in particolare	quindi per chi non era ieri a lezione in particolare
34	BO094	186.21	190.102	3.892	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	il signore ecco ora che cerchi di recuperare,	il signore ecco ora che cerchi di recuperare,	il signore ecco ora che cerchi di recuperare
35	BO094	190.688	191.92	1.232	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	la lezione di ieri	la lezione di ieri	la lezione di ieri
