tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	PKP028	0.42	1.25	0.83	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	1	((ride)) °stupido°	{ride} °stupido°	{ride} stupido
1	PKP028	1.97	4.61	2.64	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	11	no (.) tra l'altro è un film tristissimo quello secondo me	no {P} tra l'altro è un film tristissimo quello secondo me	no {P} tra l' altro è un film tristissimo quello secondo me
2	PKP027	5.65	8.38	2.73	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	6	però loro la le:: rinunciano (.) a	però loro la le:: rinunciano {P} a	però loro la le rinunciano {P} a
3	PKP027	8.86	12.08	3.22	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	e::h a tutti i loro cosi là all'amore	e::h a tutti i loro cosi là all'amore	eh a tutti i loro cosi là all' amore
4	PKP027	12.165	13.775	1.61	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	6	per (.) eh inseguire i propri sogni	per {P} eh inseguire i propri sogni	per {P} eh inseguire i propri sogni
5	PKP027	14.65	15.58	0.93	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	perchè p[oi all]a fine	perché p[oi all]a fine	perché poi alla fine
6	PKP028	14.97	15.32	0.35	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[sì però]	[sì però]	sì però
7	PKP027	15.755	17.865	2.11	True	False	0	0	1	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	perchè poi alla fine lui si fa il locale del jazz no	perché poi alla fine lui si fa il locale del jazz no	perché poi alla fine lui si fa il locale del jazz no
8	PKP028	18.615	18.865	0.25	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
9	PKP027	19.29	22.21	2.92	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	e:: quello che voleva sempre fare e lei diventa una grande attrice	e:: quello che voleva sempre fare e lei diventa una grande attrice	e quello che voleva sempre fare e lei diventa una grande attrice
10	PKP028	23.0	23.27	0.27	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	sì	sì	sì
11	PKP028	23.95	25.04	1.09	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	però (.) è brutto che	però {P} è brutto che	però {P} è brutto che
12	PKP027	25.105	25.575	0.47	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	ah sì certo	ah sì certo	ah sì certo
13	PKP027	25.725	26.005	0.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[vabbè]	[vabbè]	vabbè
14	PKP028	25.735	27.065	1.33	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	[devi] (.) devi scegliere	[devi] {P} devi scegliere	devi {P} devi scegliere
15	PKP027	27.37	29.8	2.43	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	15	non è proprio il film più tri~ più felice del mondo [°siamo tutti d'accordo°]	non è proprio il film più tri~ più felice del mondo [°siamo tutti d'accordo°]	non è proprio il film più tri~ più felice del mondo siamo tutti d' accordo
16	PKP028	29.345	32.965	3.62	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	[no è che] il triste che devi scegliere che poi nella vita reale è così alla fine	[no è che] il triste che devi scegliere che poi nella vita reale è così alla fine	no è che il triste che devi scegliere che poi nella vita reale è così alla fine
