tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	BO002	16.23	17.963	1.733	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e:[h=mh]	e:[h=mh]	eh mh
1	BO003	16.47	17.81	1.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[eh=mh]	[eh=mh]	eh mh
2	BO002	18.126	19.768	1.642	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	cosa (.) stavamo dicendo prima,	cosa {P} stavamo dicendo prima,	cosa {P} stavamo dicendo prima
3	BO003	19.856	20.88	1.024	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	di guido	di guido	di guido
4	BO002	20.909	22.412	1.503	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	ah (.) di guido.	ah {P} di guido.	ah {P} di guido
5	BO003	23.352	26.352	3.0	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	9	non so se (.) scrivergli o no. tu cosa dici,	non so se {P} scrivergli o no. tu cosa dici,	non so se {P} scrivergli o no tu cosa dici
6	BO002	28.599	30.72	2.121	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	1	provaci ((ride))	provaci {ride}	provaci {ride}
7	BO003	29.773	30.723	0.95	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
8	BO002	30.962	32.669	1.707	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	1	0	2	perché? (.) provaci ((ride))	perché? {P} provaci {ride}	perché {P} provaci {ride}
9	BO003	32.683	33.215	0.532	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	dici?	dici?	dici
10	BO002	33.266	33.726	0.46	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	eh.	eh.	eh
11	BO003	34.143	35.256	1.113	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	dici che risponde?	dici che risponde?	dici che risponde
12	BO002	35.256	36.331	1.075	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	secondo me sì.	secondo me sì.	secondo me sì
13	BO002	36.613	39.064	2.451	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	se lo conosco abbastanza::	se lo conosco abbastanza::	se lo conosco abbastanza
14	BO002	39.599	42.332	2.733	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	8	sì. (.) magari gli dici che sei amica mia.	sì. {P} magari gli dici che sei amica mia.	sì {P} magari gli dici che sei amica mia
15	BO003	42.481	44.093	1.612	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	sì sì sì. [per non essere]	sì sì sì. [per non essere]	sì sì sì per non essere
16	BO002	43.354	45.498	2.144	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	9	[perché se no dice] che è [sta è pazza] ((ride))	[perché se no dice] che è [sta è pazza] {ride}	perché se no dice che è sta è pazza {ride}
17	BO003	44.513	45.489	0.976	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[perche?]	[perche]?	perche
18	BO003	46.682	49.385	2.703	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	no sì sì. ma:: magari non oggi perché sembro::	no sì sì. ma:: magari non oggi perché sembro::	no sì sì ma magari non oggi perché sembro
19	BO002	49.485	49.712	0.227	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	no.	no.	no
20	BO003	49.756	50.399	0.643	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	disperata	disperata	disperata
21	BO002	50.406	51.089	0.683	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
22	BO003	51.163	52.135	0.972	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	0	((ride))	{ride}	{ride}
23	BO002	53.143	55.168	2.025	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	2	0	0	4	no (.) vabbè (.) con ca:lma	no {P} vabbè {P} con ca:lma	no {P} vabbè {P} con calma
24	BO002	56.151	58.613	2.462	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	7	guarda è molto carino lui (.) secondo me	guarda è molto carino lui {P} secondo me	guarda è molto carino lui {P} secondo me
25	BO002	59.549	62.622	3.073	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	però non ti voglio tirar dentro co relazioni a dis[tanza]	però non ti voglio tirar dentro co relazioni a dis[tanza]	però non ti voglio tirar dentro co relazioni a distanza
26	BO003	61.967	65.011	3.044	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	2	0	0	11	[no (.) no no, no.] però (.) [col fatto] che ora sono [libera]	[no {P} no no, no]. però {P} [col fatto] che ora sono [libera]	no {P} no no no però {P} col fatto che ora sono libera
27	BO002	63.512	64.039	0.527	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[però,]	[però],	però
28	BO002	64.819	66.842	2.023	True	False	0	0	0	0	0	0	0	2	False	False	False	False	False	_	False	1	0	0	3	[eh.] (.) esatto. [magari,]	[eh]. {P} esatto. [magari],	eh {P} esatto magari
29	BO003	66.144	66.842	0.698	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	2	[perché no,]	[perché no],	perché no
30	BO002	67.384	69.935	2.551	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	potrebbe nascere anche un' amici:::zia:	potrebbe nascere anche un' amici:::zia:	potrebbe nascere anche un' amicizia
31	BO002	70.171	71.097	0.926	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	tutta >quella< cosa lì	tutta >quella< cosa lì	tutta quella cosa lì
32	BO003	71.298	74.404	3.106	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	sì sì. vabbè. adesso non dobbiamo montarci [la testa]	sì sì. vabbè. adesso non dobbiamo montarci [la testa]	sì sì vabbè adesso non dobbiamo montarci la testa
33	BO002	73.889	77.208	3.319	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	[no:] ma infatti ma guarda lui [è molto ca]ri:no eh	[no:] ma infatti ma guarda lui [è molto ca]ri:no eh	no ma infatti ma guarda lui è molto carino eh
34	BO003	75.785	76.637	0.852	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[però sì:]	[però sì:]	però sì
35	BO002	77.84	79.912	2.072	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	lui era quello che si scriveva,	lui era quello che si scriveva,	lui era quello che si scriveva
36	BO002	80.319	81.804	1.485	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	con (.) quella,	con {P} quella,	con {P} quella
37	BO002	81.889	85.859	3.97	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	che poi si è messa co un altro, (.) e l' ha trattato mali:s[simo]	che poi si è messa co un altro, {P} e l' ha trattato mali:s[simo]	che poi si è messa co un altro {P} e l' ha trattato malissimo
38	BO003	85.021	85.982	0.961	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	2	[ah (.)] sì	[ah {P}] sì	ah {P} sì
39	BO002	86.057	88.798	2.741	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	cioè lei praticamente l' ha illu:so, poi	cioè lei praticamente l' ha illu:so, poi	cioè lei praticamente l' ha illuso poi
40	BO003	88.962	90.16	1.198	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	l' ha molla[to]	l' ha molla[to]	l' ha mollato
41	BO002	89.721	90.169	0.448	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[sì.]	[sì].	sì
42	BO002	91.289	99.569	8.28	True	False	0	0	0	0	0	0	0	0	False	False	False	False	True	43=1.407	True	1	0	0	20	quindi [secondo me] lui:: sarebbe anche capace: (.) di mantenere: una relazione anche a dista:nza o comunque un' amicizia a dis[ta:nza]	quindi [secondo me] lui:: sarebbe anche capace: {P} di mantenere: una relazione anche a dista:nza o comunque un' amicizia a dis[ta:nza]	quindi secondo me lui sarebbe anche capace {P} di mantenere una relazione anche a distanza o comunque un' amicizia a distanza
43	BO003	91.467	92.874	1.407	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[ho capito]	[ho capito]	ho capito
44	BO003	100.136	100.975	0.839	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	ho capito	ho capito	ho capito
45	BO002	101.458	103.807	2.349	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	poi magari cominciate a parla:re,	poi magari cominciate a parla:re,	poi magari cominciate a parlare
46	BO002	104.802	107.975	3.173	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	magari dopo un po' vi potete scambiare il nu::mero	magari dopo un po' vi potete scambiare il nu::mero	magari dopo un po' vi potete scambiare il numero
47	BO003	108.131	108.392	0.261	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	1	0	1	sì ((ride))	sì {ride}	sì {ride}
48	BO002	108.405	109.111	0.706	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	xxx	xxx	x
49	BO002	109.304	110.747	1.443	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	3	sarebbe carino [no?]	sarebbe carino [no]?	sarebbe carino no
50	BO003	110.492	110.948	0.456	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[sì]:	[sì]:	sì
