tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	BO097	2.64	4.948	2.308	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	eva non mi piace questo libro	eva non mi piace questo libro	eva non mi piace questo libro
1	BO095	4.98	6.85	1.88	True	False	0	0	1	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	6	non ti piace questo libro? perchè?	non ti piace questo libro? perché?	non ti piace questo libro perché
2	BO097	6.85	10.548	3.717	True	False	0	0	0	0	0	0	2	0	False	False	False	False	False	_	False	0	0	0	13	no: ma ha vinto il premio strega e mi ero ripromessa di leggerlo	no: ma ha vinto il premio strega e mi ero ripromessa di leggerlo	no ma ha vinto il premio strega e mi ero ripromessa di leggerlo
3	BO095	10.548	11.089	0.556	True	False	0	0	0	0	0	0	2	0	False	False	False	False	False	_	False	0	0	0	2	mh mh,	mh mh,	mh mh
4	BO097	11.089	12.28	1.197	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	1	cosa:	cosa:	cosa
5	BO097	13.006	13.56	0.554	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	co[sa]	co[sa]	cosa
6	BO095	13.248	15.563	2.315	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[xx]x non vedo senza xxx	[xx]x non vedo senza xxx	x non vedo senza x
7	BO097	15.834	17.229	1.395	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	xx letto vent' anni	xx letto vent' anni	x letto vent' anni
8	BO095	17.407	19.026	1.619	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	xxxx non lo conosco	xxxx non lo conosco	x non lo conosco
9	BO095	19.305	20.284	0.979	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	3	xx era un li[bro,]	xx era un li[bro],	x era un libro
10	BO097	19.834	20.9	1.066	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	0	[xx]xx  xxx	[xx]xx xxx	x x
11	BO095	21.606	25.478	3.872	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	un libro che ha vinto il premio strega che volevo leggere era acciaio credo	un libro che ha vinto il premio strega che volevo leggere era acciaio credo	un libro che ha vinto il premio strega che volevo leggere era acciaio credo
