tu_id	speaker	start	end	duration	include	variation	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	E:unmatched_overlaps	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	original	text	orthographic
0	TO999	0.0	1.643	1.643	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	intorno alle dieci a questo punto	intorno alle dieci a questo punto	intorno alle dieci a questo punto
1	TO999	2.509	4.866	2.357	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	xxx xxx alle dieci meno dieci	xxx xxx alle dieci meno dieci	x x alle dieci meno dieci
2	TO999	5.138	6.127	0.989	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	ma lei a che ora finisce?	ma lei a che ora finisce?	ma lei a che ora finisce
3	BO013	6.513	6.861	0.348	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	dieci	dieci	dieci
4	TO999	7.144	9.655	2.511	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	lei finisce alle dieci? io allora torno alle dieci	lei finisce alle dieci? io allora torno alle dieci	lei finisce alle dieci io allora torno alle dieci
5	TO999	10.327	11.727	1.4	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	non la distur[bo:::]	non la distur[bo:::]	non la disturbo
6	BO013	11.516	13.761	2.245	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	[no ma] nessun disturbo voglio dire tranquillo cioè proprio	[no ma] nessun disturbo voglio dire tranquillo cioè proprio	no ma nessun disturbo voglio dire tranquillo cioè proprio
7	BO013	14.101	14.822	0.721	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	nessun problema	nessun problema	nessun problema
8	TO999	15.899	17.099	1.2	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	controllo solo una cosa,	controllo solo una cosa,	controllo solo una cosa
9	TO999	22.805	24.433	1.628	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	la ringrazio è stato molto ge[ntile]	la ringrazio è stato molto ge[ntile]	la ringrazio è stato molto gentile
10	BO013	23.838	25.027	1.189	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	5	[ma di che?] ci mancherebbe	[ma di che]? ci mancherebbe	ma di che ci mancherebbe
11	TO999	25.805	29.249	3.444	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	per ogni cosa siamo a disposizione dubbi domande:::,	per ogni cosa siamo a disposizione dubbi domande:::,	per ogni cosa siamo a disposizione dubbi domande
12	BO013	29.388	33.011	3.623	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	14	ma poi dopo questi dati vengono pubblicati::: online ad esempio o che ne so::,	ma poi dopo questi dati vengono pubblicati::: online ad esempio o che ne so::,	ma poi dopo questi dati vengono pubblicati online ad esempio o che ne so
13	TO999	33.038	35.655	2.617	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	ma allo::ra in una prima fase:: no	ma allo::ra in una prima fase:: no	ma allora in una prima fase no
14	TO999	36.028	45.25	9.222	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	28	e::h nel senso che servono a no::i per realizzare i nostri stu::[di ma]gari li trascrivia::mo e poi se dobbiamo parlare a un convegno bisogna scrivere un articolo su::	e::h nel senso che servono a no::i per realizzare i nostri stu::[di ma]gari li trascrivia::mo e poi se dobbiamo parlare a un convegno bisogna scrivere un articolo su::	eh nel senso che servono a noi per realizzare i nostri studi magari li trascriviamo e poi se dobbiamo parlare a un convegno bisogna scrivere un articolo su
15	BO013	39.325	39.625	0.3	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[okay]	[okay]	okay
16	TO999	45.725	48.525	2.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	alcune costruzioni particolari che le persone usano,	alcune costruzioni particolari che le persone usano,	alcune costruzioni particolari che le persone usano
17	TO999	49.0	50.433	1.433	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	può essere che li utilizziamo	può essere che li utilizziamo	può essere che li utilizziamo
18	TO999	51.152	52.408	1.256	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e:::hm	e:::hm	ehm
19	TO999	53.05	58.828	5.778	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	17	in un secondo momento c' è l' idea di fare una banca dati di italiano parlato [che]	in un secondo momento c' è l' idea di fare una banca dati di italiano parlato [che]	in un secondo momento c' è l' idea di fare una banca dati di italiano parlato che
20	BO013	58.467	59.49	1.023	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[eh] infatti [quello]	[eh] infatti [quello]	eh infatti quello
21	TO999	59.078	59.775	0.697	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	[venga] anche	[venga] anche	venga anche
22	BO013	60.635	63.127	2.492	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	10	non ci son~ esiste una banca dati di italiano par[lato?]	non ci son~ esiste una banca dati di italiano par[lato]?	non ci son~ esiste una banca dati di italiano parlato
23	TO999	62.707	64.034	1.327	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	4	[sì] (.) sì sì esiste,	[sì] {P} sì sì esiste,	sì {P} sì sì esiste
24	BO013	64.399	65.933	1.534	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	6	[fatte] in italia o fatte fuori?	[fatte] in italia o fatte fuori?	fatte in italia o fatte fuori
25	TO999	64.45	64.912	0.462	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	1	[sono,]	[sono],	sono
26	TO999	66.315	72.05	5.735	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	18	ma no fatte fatte in italia diciamo che sono difficilmente raggiungibili se non si è addetti al sett[ore]	ma no fatte fatte in italia diciamo che sono difficilmente raggiungibili se non si è addetti al sett[ore]	ma no fatte fatte in italia diciamo che sono difficilmente raggiungibili se non si è addetti al settore
27	BO013	71.746	72.086	0.34	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
28	TO999	72.581	76.178	3.597	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	nel senso che sono risorse che utilizzano principalmente i linguisti,	nel senso che sono risorse che utilizzano principalmente i linguisti,	nel senso che sono risorse che utilizzano principalmente i linguisti
29	TO999	76.735	77.821	1.086	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	e::h	e::h	eh
30	TO999	78.313	83.407	5.094	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	xxx non sono tanto conosciute da chi [non] non fa il linguista ecco	xxx non sono tanto conosciute da chi [non] non fa il linguista ecco	x non sono tanto conosciute da chi non non fa il linguista ecco
31	BO013	81.286	81.733	0.447	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	[mh]	[mh]	mh
32	BO013	83.407	88.0	4.593	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	18	e quindi già che ci sei ti chiedo anche questa (.) italiano parlato invece non contemporaneo ma che so	e quindi già che ci sei ti chiedo anche questa {P} italiano parlato invece non contemporaneo ma che so	e quindi già che ci sei ti chiedo anche questa {P} italiano parlato invece non contemporaneo ma che so
33	BO013	88.657	91.064	2.407	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	10	degli anni trenta del novecento ad esempio che ne so	degli anni trenta del novecento ad esempio che ne so	degli anni trenta del novecento ad esempio che ne so
34	TO999	91.13	92.23	1.1	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	e:::h [no]	e:::h [no]	eh no
35	BO013	91.668	93.005	1.337	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[ci sono gli] strumenti?	[ci sono gli] strumenti?	ci sono gli strumenti
36	TO999	93.38	96.47	3.09	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	9	m::h no se[condo me] lì è l' archivio rai:::	m::h no se[condo me] lì è l' archivio rai:::	mh no secondo me lì è l' archivio rai
37	BO013	93.955	94.753	0.798	True	False	0	0	0	0	0	0	0	1	False	False	False	False	False	_	False	0	0	0	3	[e per farlo?]	[e per farlo]?	e per farlo
38	TO999	96.96	100.385	3.425	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	12	secondo me è da vedere nei vari archivi rai:: che cos'[hanno]	secondo me è da vedere nei vari archivi rai:: che cos'[hanno]	secondo me è da vedere nei vari archivi rai che cos' hanno
39	BO013	100.148	101.012	0.864	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[di anda]re a pescare,	[di anda]re a pescare,	di andare a pescare
40	TO999	101.564	104.196	2.632	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	mhmh programma radio addirittura	mhmh programma radio addirittura	mhmh programma radio addirittura
41	TO999	104.825	109.9355	5.116	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	16	cioè sicuramente banche dati ci sono però non non trattate in modo che siano consultabili ecco	cioè sicuramente banche dati ci sono però non non trattate in modo che siano consultabili ecco	cioè sicuramente banche dati ci sono però non non trattate in modo che siano consultabili ecco
42	BO013	109.9355	110.762	0.832	True	False	0	0	0	0	0	0	1	0	False	False	False	False	False	_	False	0	0	0	3	le banche dati	le banche dati	le banche dati
43	TO999	111.137	112.218	1.081	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	sì di~ [esatto]	sì di~ [esatto]	sì di~ esatto
44	BO013	111.731	114.934	3.203	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	13	[chi detie]ne i dati (.) che se [li ha co]stituiti come gli è parso:: ,	[chi detie]ne i dati {P} che se [li ha co]stituiti come gli è parso::,	chi detiene i dati {P} che se li ha costituiti come gli è parso
45	TO999	112.806	113.551	0.745	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	[sì (.) sì sì]	[sì {P} sì sì]	sì {P} sì sì
46	TO999	114.934	115.87	0.936	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	2	su inter[net]	su inter[net]	su internet
47	BO013	115.655	116.455	0.8	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	4	[se] gli è parso	[se] gli è parso	se gli è parso
48	TO999	116.465	117.829	1.364	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	1	0	0	3	si eh (.) [esatto]	si eh {P} [esatto]	si eh {P} esatto
49	BO013	116.931	118.068	1.137	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	5	[perché] anche quelli della rai,	[perché] anche quelli della rai,	perché anche quelli della rai
50	BO013	118.7	119.325	0.625	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	1	pescale	pescale	pescale
51	BO013	119.703	120.604	0.901	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[mh ta]nte co[se]	[mh ta]nte co[se]	mh tante cose
52	TO999	119.703	120.118	0.415	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	[eh no ma]	[eh no ma]	eh no ma
53	TO999	120.492	122.797	2.305	True	False	1	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	7	[la] rai si fa pagare, io volevo::: .	[la] rai si fa pagare, io volevo:::.	la rai si fa pagare io volevo
54	TO999	123.248	126.003	2.755	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	8	(sto seguendo) un tesista che voleva lavorare su:::	(sto seguendo) un tesista che voleva lavorare su:::	sto seguendo un tesista che voleva lavorare su
55	TO999	126.261	127.907	1.646	True	False	0	0	0	0	0	0	0	0	False	False	False	False	False	_	False	0	0	0	3	delle cronache calcistiche,	delle cronache calcistiche,	delle cronache calcistiche
